,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
326,6.0,3.0,5.0,4.0,6.0,1.0,1.0,5.0,3.0,3.0
327,5.0,3.0,5.0,5.0,6.0,2.0,1.0,5.0,2.0,3.0
328,4.0,3.0,5.0,6.0,6.0,2.0,0.0,5.0,2.0,3.0
329,4.0,2.0,5.0,5.0,6.0,1.0,0.0,4.0,2.0,3.0
330,5.0,2.0,5.0,5.0,6.0,1.0,0.0,5.0,2.0,3.0
331,4.0,2.0,5.0,4.0,5.0,1.0,0.0,6.0,2.0,3.0
332,4.0,1.0,4.0,4.0,5.0,0.0,0.0,6.0,3.0,3.0
333,5.0,1.0,4.0,3.0,6.0,0.0,0.0,6.0,2.0,3.0
334,4.0,1.0,5.0,3.0,6.0,0.0,0.0,5.0,2.0,3.0
335,4.0,0.0,5.0,4.0,6.0,1.0,1.0,5.0,2.0,3.0
336,3.0,0.0,4.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0
337,2.0,0.0,4.0,4.0,6.0,1.0,1.0,4.0,2.0,3.0
338,1.0,0.0,5.0,4.0,6.0,1.0,1.0,4.0,0.0,3.0
339,1.0,1.0,5.0,4.0,6.0,1.0,0.0,4.0,3.0,3.0
340,1.0,2.0,4.0,4.0,6.0,0.0,0.0,4.0,3.0,3.0
341,1.0,2.0,4.0,3.0,5.0,0.0,0.0,4.0,3.0,3.0
342,1.0,2.0,3.0,3.0,5.0,0.0,0.0,5.0,3.0,3.0
343,1.0,2.0,3.0,3.0,5.0,0.0,0.0,4.0,3.0,3.0
344,2.0,2.0,4.0,3.0,5.0,1.0,0.0,3.0,2.0,3.0
345,2.0,2.0,4.0,4.0,5.0,0.0,0.0,2.0,2.0,3.0
346,1.0,2.0,4.0,3.0,5.0,0.0,1.0,2.0,0.0,3.0
347,1.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,3.0
348,2.0,1.0,4.0,2.0,4.0,0.0,1.0,2.0,2.0,3.0
349,3.0,1.0,4.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0
350,3.0,2.0,4.0,2.0,4.0,1.0,0.0,3.0,2.0,3.0
351,3.0,2.0,5.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0
352,4.0,2.0,5.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0
353,4.0,3.0,5.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0
354,4.0,4.0,6.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0
355,4.0,4.0,6.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0
356,5.0,4.0,6.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0
357,5.0,5.0,6.0,4.0,4.0,1.0,0.0,3.0,2.0,3.0
358,5.0,6.0,6.0,3.0,4.0,2.0,1.0,3.0,2.0,0.0
359,5.0,6.0,6.0,3.0,4.0,2.0,1.0,3.0,2.0,0.0
360,6.0,6.0,6.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0
361,6.0,6.0,6.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0
362,6.0,6.0,6.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0
363,6.0,6.0,6.0,4.0,5.0,2.0,1.0,4.0,0.0,3.0
364,6.0,6.0,6.0,4.0,5.0,3.0,1.0,3.0,0.0,0.0
365,6.0,6.0,6.0,3.0,5.0,3.0,1.0,4.0,0.0,0.0
366,6.0,6.0,5.0,3.0,6.0,3.0,2.0,4.0,0.0,2.0
367,5.0,6.0,5.0,3.0,5.0,3.0,1.0,4.0,2.0,0.0
368,5.0,6.0,5.0,3.0,5.0,4.0,0.0,4.0,2.0,1.0
369,6.0,6.0,5.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0
370,5.0,6.0,5.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0
371,5.0,5.0,5.0,4.0,3.0,4.0,0.0,4.0,2.0,0.0
372,4.0,5.0,6.0,4.0,3.0,3.0,0.0,5.0,2.0,0.0
373,4.0,6.0,6.0,5.0,3.0,2.0,0.0,5.0,2.0,0.0
374,4.0,6.0,6.0,6.0,2.0,2.0,0.0,6.0,2.0,0.0
375,4.0,5.0,6.0,6.0,2.0,2.0,0.0,6.0,2.0,0.0
376,3.0,5.0,6.0,6.0,1.0,2.0,0.0,6.0,2.0,0.0
377,4.0,5.0,6.0,6.0,1.0,3.0,1.0,6.0,2.0,0.0
378,3.0,5.0,5.0,6.0,1.0,4.0,1.0,6.0,2.0,0.0
379,3.0,5.0,5.0,6.0,1.0,3.0,1.0,5.0,2.0,0.0
380,3.0,6.0,5.0,6.0,0.0,3.0,1.0,4.0,2.0,0.0
381,4.0,6.0,4.0,6.0,0.0,3.0,0.0,4.0,2.0,0.0
382,4.0,6.0,4.0,6.0,0.0,4.0,1.0,4.0,2.0,0.0
383,5.0,6.0,3.0,6.0,0.0,4.0,2.0,4.0,2.0,0.0
384,5.0,5.0,2.0,6.0,0.0,4.0,3.0,4.0,2.0,0.0
385,4.0,5.0,3.0,6.0,1.0,4.0,3.0,3.0,1.0,0.0
386,4.0,5.0,4.0,6.0,1.0,3.0,4.0,3.0,1.0,0.0
387,5.0,5.0,4.0,6.0,1.0,3.0,5.0,3.0,1.0,0.0
388,6.0,5.0,3.0,6.0,1.0,3.0,4.0,3.0,1.0,3.0
389,6.0,5.0,3.0,6.0,0.0,3.0,4.0,2.0,1.0,0.0
390,6.0,4.0,2.0,6.0,0.0,4.0,4.0,1.0,1.0,0.0
391,6.0,4.0,2.0,5.0,0.0,3.0,4.0,2.0,1.0,0.0
392,6.0,4.0,2.0,5.0,0.0,2.0,3.0,2.0,1.0,3.0
393,6.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0
394,6.0,4.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0
395,6.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,1.0,0.0
396,6.0,4.0,3.0,4.0,0.0,2.0,2.0,3.0,1.0,0.0
397,6.0,5.0,2.0,4.0,0.0,3.0,1.0,3.0,1.0,0.0
398,6.0,5.0,1.0,4.0,0.0,3.0,1.0,4.0,1.0,0.0
399,6.0,5.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0
400,6.0,6.0,2.0,3.0,0.0,3.0,2.0,5.0,0.0,0.0
401,5.0,6.0,2.0,4.0,0.0,3.0,1.0,5.0,2.0,0.0
402,5.0,5.0,2.0,5.0,0.0,3.0,1.0,5.0,2.0,0.0
403,5.0,6.0,3.0,5.0,0.0,3.0,1.0,6.0,2.0,0.0
404,5.0,5.0,3.0,5.0,1.0,3.0,2.0,6.0,2.0,0.0
405,5.0,5.0,3.0,5.0,1.0,2.0,2.0,6.0,2.0,3.0
406,5.0,4.0,3.0,6.0,2.0,2.0,1.0,6.0,2.0,3.0
407,5.0,3.0,3.0,6.0,2.0,2.0,1.0,6.0,2.0,3.0
408,5.0,2.0,3.0,6.0,2.0,1.0,2.0,6.0,3.0,3.0
409,5.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,3.0,3.0
410,5.0,1.0,3.0,4.0,2.0,2.0,2.0,6.0,3.0,3.0
411,4.0,1.0,3.0,5.0,1.0,2.0,2.0,6.0,3.0,3.0
412,4.0,1.0,3.0,6.0,2.0,2.0,3.0,6.0,3.0,3.0
413,5.0,1.0,3.0,6.0,2.0,1.0,2.0,6.0,3.0,3.0
414,5.0,0.0,3.0,6.0,2.0,0.0,2.0,6.0,2.0,3.0
415,5.0,0.0,3.0,6.0,2.0,0.0,1.0,6.0,2.0,3.0
416,5.0,0.0,4.0,6.0,2.0,1.0,0.0,6.0,2.0,3.0
417,5.0,1.0,4.0,6.0,2.0,0.0,0.0,6.0,2.0,3.0
418,5.0,2.0,5.0,6.0,2.0,0.0,0.0,5.0,2.0,3.0
419,5.0,2.0,4.0,6.0,2.0,1.0,0.0,6.0,2.0,3.0
420,5.0,2.0,4.0,5.0,3.0,1.0,0.0,6.0,2.0,3.0
421,5.0,2.0,4.0,6.0,3.0,1.0,0.0,6.0,2.0,3.0
422,4.0,2.0,5.0,6.0,3.0,1.0,1.0,6.0,3.0,3.0
423,4.0,1.0,5.0,6.0,2.0,1.0,1.0,6.0,3.0,3.0
424,5.0,1.0,5.0,6.0,2.0,2.0,2.0,6.0,3.0,3.0
425,5.0,2.0,5.0,5.0,1.0,2.0,2.0,5.0,2.0,0.0
426,5.0,1.0,4.0,5.0,1.0,2.0,3.0,5.0,3.0,0.0
427,5.0,1.0,4.0,6.0,2.0,2.0,2.0,5.0,3.0,3.0
428,5.0,2.0,3.0,6.0,2.0,2.0,1.0,5.0,2.0,3.0
429,4.0,2.0,3.0,6.0,1.0,2.0,1.0,5.0,2.0,3.0
430,3.0,2.0,4.0,6.0,2.0,2.0,1.0,4.0,2.0,3.0
431,3.0,3.0,5.0,6.0,2.0,2.0,1.0,5.0,2.0,3.0
432,2.0,3.0,5.0,5.0,3.0,2.0,1.0,6.0,3.0,3.0
433,2.0,2.0,5.0,5.0,3.0,1.0,1.0,6.0,3.0,3.0
434,3.0,2.0,5.0,6.0,4.0,1.0,0.0,6.0,3.0,3.0
435,2.0,2.0,4.0,6.0,3.0,1.0,0.0,6.0,3.0,3.0
436,3.0,2.0,4.0,6.0,3.0,2.0,0.0,6.0,3.0,3.0
437,3.0,3.0,5.0,6.0,3.0,3.0,1.0,6.0,3.0,3.0
438,3.0,3.0,4.0,6.0,2.0,3.0,1.0,6.0,3.0,3.0
439,3.0,2.0,4.0,6.0,2.0,2.0,2.0,6.0,3.0,3.0
440,3.0,3.0,4.0,6.0,2.0,2.0,2.0,6.0,3.0,3.0
441,3.0,4.0,4.0,6.0,2.0,1.0,1.0,6.0,2.0,3.0
442,3.0,5.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,3.0
443,3.0,5.0,3.0,5.0,2.0,0.0,1.0,4.0,2.0,3.0
444,2.0,5.0,2.0,5.0,2.0,0.0,0.0,4.0,2.0,3.0
445,2.0,5.0,2.0,5.0,1.0,0.0,0.0,4.0,2.0,3.0
446,2.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0
447,3.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0
448,3.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0
449,4.0,5.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0
450,3.0,5.0,2.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0
451,3.0,6.0,3.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0
452,4.0,6.0,2.0,5.0,0.0,2.0,0.0,3.0,2.0,3.0
453,5.0,6.0,2.0,5.0,0.0,1.0,0.0,3.0,2.0,3.0
454,5.0,6.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,3.0
455,5.0,6.0,3.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0
456,5.0,5.0,4.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0
457,5.0,6.0,4.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0
458,5.0,6.0,4.0,6.0,0.0,2.0,1.0,3.0,2.0,0.0
459,4.0,6.0,4.0,6.0,0.0,2.0,1.0,3.0,2.0,0.0
460,3.0,6.0,3.0,6.0,0.0,2.0,1.0,3.0,2.0,3.0
461,3.0,6.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0
462,3.0,6.0,4.0,6.0,0.0,2.0,0.0,2.0,2.0,0.0
463,3.0,6.0,4.0,6.0,0.0,2.0,1.0,2.0,2.0,0.0
464,3.0,5.0,4.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0
465,2.0,5.0,3.0,6.0,1.0,2.0,0.0,3.0,1.0,3.0
466,1.0,5.0,4.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0
467,1.0,6.0,4.0,6.0,0.0,2.0,0.0,3.0,2.0,0.0
468,1.0,6.0,4.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0
469,0.0,6.0,4.0,6.0,0.0,3.0,1.0,3.0,2.0,0.0
470,0.0,5.0,4.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0
471,0.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,0.0
472,0.0,5.0,5.0,6.0,1.0,3.0,2.0,3.0,1.0,0.0
473,1.0,5.0,6.0,6.0,1.0,3.0,3.0,3.0,0.0,0.0
474,1.0,5.0,6.0,6.0,1.0,2.0,3.0,4.0,0.0,0.0
475,0.0,5.0,6.0,6.0,0.0,2.0,2.0,4.0,1.0,0.0
476,0.0,4.0,6.0,6.0,1.0,2.0,1.0,4.0,1.0,0.0
477,0.0,4.0,6.0,6.0,1.0,2.0,1.0,5.0,3.0,0.0
478,1.0,4.0,6.0,6.0,1.0,3.0,1.0,4.0,0.0,0.0
479,1.0,3.0,6.0,6.0,1.0,2.0,1.0,5.0,3.0,0.0
480,2.0,3.0,6.0,6.0,1.0,1.0,0.0,5.0,2.0,0.0
481,2.0,3.0,6.0,6.0,1.0,0.0,1.0,5.0,3.0,3.0
482,2.0,4.0,6.0,5.0,1.0,0.0,2.0,5.0,3.0,0.0
483,1.0,4.0,6.0,6.0,1.0,1.0,2.0,6.0,3.0,0.0
484,0.0,4.0,6.0,6.0,1.0,1.0,1.0,6.0,3.0,0.0
485,0.0,3.0,5.0,6.0,1.0,2.0,1.0,5.0,3.0,0.0
486,0.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,3.0,0.0
487,1.0,4.0,4.0,5.0,1.0,2.0,1.0,6.0,3.0,0.0
488,1.0,4.0,4.0,6.0,1.0,2.0,1.0,5.0,3.0,3.0
489,1.0,5.0,4.0,6.0,1.0,3.0,0.0,5.0,2.0,0.0
490,1.0,6.0,4.0,6.0,1.0,2.0,1.0,5.0,0.0,3.0
491,1.0,5.0,4.0,6.0,1.0,3.0,2.0,5.0,0.0,0.0
492,0.0,5.0,5.0,6.0,0.0,3.0,2.0,4.0,1.0,0.0
493,1.0,5.0,5.0,6.0,0.0,3.0,3.0,4.0,0.0,0.0
494,2.0,5.0,5.0,6.0,0.0,3.0,3.0,4.0,0.0,0.0
495,3.0,5.0,5.0,6.0,1.0,3.0,3.0,3.0,1.0,0.0
496,3.0,5.0,5.0,6.0,0.0,3.0,3.0,3.0,1.0,0.0
497,2.0,5.0,5.0,6.0,0.0,3.0,2.0,3.0,1.0,0.0
498,2.0,6.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0
499,3.0,6.0,5.0,6.0,0.0,2.0,1.0,2.0,2.0,0.0
500,3.0,6.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,0.0
501,3.0,5.0,6.0,5.0,1.0,3.0,2.0,3.0,1.0,0.0
502,3.0,5.0,6.0,5.0,1.0,3.0,3.0,3.0,1.0,0.0
503,3.0,5.0,6.0,5.0,1.0,2.0,3.0,3.0,1.0,0.0
504,3.0,6.0,6.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0
505,3.0,6.0,6.0,5.0,0.0,1.0,2.0,3.0,2.0,0.0
506,4.0,6.0,6.0,5.0,0.0,0.0,1.0,3.0,2.0,0.0
507,4.0,6.0,6.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0
508,5.0,6.0,6.0,4.0,1.0,0.0,2.0,3.0,2.0,0.0
509,4.0,6.0,6.0,3.0,1.0,0.0,2.0,4.0,2.0,0.0
510,5.0,6.0,6.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0
511,5.0,6.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
512,5.0,6.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0
513,6.0,6.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
514,6.0,5.0,6.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0
515,6.0,5.0,6.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0
516,6.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0
517,5.0,5.0,5.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0
518,5.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0
519,5.0,6.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0
520,5.0,6.0,6.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0
521,5.0,6.0,6.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0
522,5.0,6.0,6.0,0.0,4.0,3.0,3.0,1.0,2.0,1.0
523,4.0,6.0,6.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0
524,3.0,6.0,5.0,0.0,4.0,4.0,4.0,2.0,0.0,1.0
525,3.0,5.0,6.0,0.0,4.0,3.0,5.0,2.0,1.0,1.0
526,4.0,5.0,5.0,0.0,4.0,2.0,5.0,2.0,1.0,1.0
527,4.0,6.0,5.0,0.0,5.0,2.0,4.0,2.0,0.0,1.0
528,4.0,5.0,4.0,0.0,6.0,2.0,4.0,3.0,1.0,1.0
529,5.0,5.0,3.0,0.0,5.0,2.0,3.0,3.0,1.0,1.0
530,5.0,6.0,3.0,1.0,6.0,2.0,2.0,3.0,2.0,2.0
531,4.0,6.0,3.0,2.0,6.0,3.0,2.0,4.0,2.0,2.0
532,5.0,6.0,2.0,2.0,6.0,2.0,2.0,4.0,2.0,2.0
533,5.0,6.0,3.0,2.0,6.0,2.0,3.0,4.0,2.0,2.0
534,4.0,6.0,3.0,3.0,6.0,1.0,3.0,5.0,2.0,2.0
535,4.0,6.0,2.0,3.0,6.0,0.0,3.0,4.0,2.0,2.0
536,4.0,6.0,2.0,3.0,6.0,0.0,3.0,4.0,2.0,2.0
537,4.0,6.0,1.0,3.0,6.0,0.0,4.0,4.0,0.0,2.0
538,3.0,6.0,1.0,3.0,5.0,0.0,4.0,5.0,0.0,2.0
539,2.0,6.0,2.0,3.0,6.0,0.0,4.0,6.0,0.0,2.0
540,2.0,5.0,2.0,4.0,6.0,1.0,5.0,6.0,0.0,2.0
541,3.0,5.0,1.0,4.0,6.0,1.0,6.0,6.0,0.0,2.0
542,2.0,5.0,1.0,5.0,6.0,1.0,6.0,6.0,0.0,2.0
543,3.0,5.0,1.0,4.0,5.0,1.0,6.0,5.0,0.0,2.0
544,3.0,4.0,1.0,4.0,5.0,0.0,6.0,5.0,0.0,2.0
545,3.0,3.0,2.0,4.0,6.0,0.0,6.0,4.0,0.0,2.0
546,3.0,4.0,2.0,4.0,6.0,0.0,5.0,4.0,0.0,2.0
547,2.0,4.0,2.0,4.0,6.0,1.0,5.0,4.0,0.0,2.0
548,2.0,3.0,2.0,4.0,6.0,2.0,5.0,4.0,0.0,2.0
549,3.0,3.0,2.0,5.0,6.0,3.0,5.0,4.0,0.0,2.0
550,3.0,4.0,2.0,5.0,6.0,2.0,5.0,5.0,0.0,2.0
551,2.0,4.0,1.0,5.0,5.0,2.0,4.0,5.0,0.0,2.0
552,2.0,4.0,1.0,6.0,5.0,2.0,4.0,5.0,0.0,2.0
553,2.0,4.0,0.0,6.0,4.0,2.0,4.0,4.0,0.0,2.0
554,1.0,4.0,1.0,6.0,4.0,1.0,4.0,5.0,0.0,3.0
555,1.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,0.0,2.0
556,1.0,6.0,1.0,4.0,5.0,0.0,4.0,4.0,0.0,2.0
557,1.0,5.0,2.0,4.0,5.0,1.0,3.0,4.0,0.0,2.0
558,0.0,5.0,2.0,5.0,4.0,1.0,3.0,5.0,1.0,3.0
559,0.0,4.0,3.0,5.0,4.0,1.0,3.0,4.0,1.0,3.0
560,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,0.0,3.0
561,1.0,3.0,3.0,6.0,4.0,1.0,3.0,4.0,0.0,3.0
562,1.0,3.0,3.0,6.0,3.0,1.0,3.0,4.0,0.0,3.0
563,2.0,3.0,4.0,6.0,3.0,1.0,3.0,3.0,0.0,3.0
564,2.0,2.0,4.0,6.0,2.0,1.0,3.0,3.0,0.0,3.0
565,2.0,2.0,4.0,6.0,1.0,1.0,3.0,2.0,0.0,3.0
566,2.0,1.0,4.0,6.0,1.0,0.0,4.0,2.0,0.0,3.0
567,2.0,1.0,4.0,6.0,1.0,1.0,3.0,2.0,0.0,3.0
568,2.0,0.0,4.0,6.0,2.0,1.0,3.0,3.0,0.0,3.0
569,3.0,0.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,3.0
570,4.0,0.0,4.0,6.0,1.0,1.0,4.0,2.0,0.0,3.0
571,4.0,0.0,4.0,6.0,1.0,1.0,4.0,3.0,0.0,3.0
572,4.0,0.0,5.0,6.0,0.0,1.0,4.0,3.0,0.0,0.0
573,4.0,1.0,4.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0
574,4.0,2.0,3.0,6.0,1.0,0.0,2.0,3.0,2.0,3.0
575,5.0,2.0,3.0,6.0,1.0,0.0,2.0,3.0,2.0,3.0
576,6.0,2.0,3.0,6.0,2.0,0.0,2.0,4.0,3.0,3.0
577,6.0,3.0,4.0,6.0,2.0,0.0,1.0,4.0,3.0,3.0
578,6.0,3.0,4.0,5.0,2.0,0.0,1.0,4.0,3.0,3.0
579,6.0,2.0,4.0,4.0,3.0,0.0,2.0,4.0,3.0,3.0
580,5.0,2.0,4.0,5.0,4.0,0.0,3.0,4.0,2.0,3.0
581,5.0,3.0,5.0,5.0,3.0,0.0,2.0,4.0,2.0,3.0
582,6.0,3.0,4.0,5.0,3.0,0.0,1.0,4.0,3.0,3.0
583,6.0,2.0,4.0,4.0,3.0,0.0,2.0,4.0,3.0,3.0
584,5.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0
585,4.0,2.0,3.0,5.0,4.0,1.0,1.0,4.0,2.0,3.0
586,4.0,2.0,3.0,5.0,5.0,1.0,1.0,4.0,2.0,3.0
587,4.0,1.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,3.0
588,4.0,1.0,3.0,6.0,5.0,1.0,2.0,5.0,3.0,3.0
589,5.0,1.0,3.0,6.0,4.0,1.0,2.0,6.0,3.0,3.0
590,4.0,1.0,3.0,6.0,4.0,0.0,1.0,6.0,3.0,3.0
591,5.0,1.0,3.0,5.0,4.0,1.0,2.0,6.0,3.0,3.0
592,6.0,1.0,3.0,4.0,4.0,2.0,2.0,6.0,3.0,3.0
593,6.0,2.0,3.0,5.0,3.0,2.0,3.0,6.0,3.0,3.0
594,6.0,3.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,3.0
595,6.0,3.0,3.0,5.0,2.0,1.0,3.0,6.0,3.0,3.0
596,6.0,4.0,3.0,5.0,2.0,2.0,3.0,6.0,3.0,3.0
597,5.0,4.0,4.0,5.0,2.0,2.0,4.0,6.0,3.0,3.0
598,6.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,0.0
599,6.0,5.0,4.0,5.0,2.0,2.0,3.0,5.0,1.0,3.0
600,6.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,1.0,3.0
601,5.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,0.0
602,5.0,5.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,0.0
603,6.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,0.0
604,6.0,5.0,2.0,4.0,0.0,3.0,3.0,2.0,1.0,0.0
605,6.0,4.0,2.0,3.0,0.0,3.0,4.0,2.0,1.0,0.0
606,6.0,4.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,0.0
607,5.0,4.0,3.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0
608,6.0,4.0,2.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0
609,6.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,1.0,0.0
610,6.0,2.0,2.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0
611,6.0,2.0,2.0,5.0,0.0,5.0,3.0,0.0,1.0,0.0
612,5.0,2.0,3.0,5.0,0.0,6.0,2.0,0.0,2.0,0.0
613,5.0,1.0,3.0,6.0,0.0,6.0,2.0,1.0,2.0,0.0
614,6.0,1.0,4.0,6.0,0.0,6.0,1.0,1.0,1.0,0.0
615,5.0,1.0,4.0,6.0,1.0,6.0,1.0,1.0,2.0,0.0
616,5.0,2.0,4.0,6.0,1.0,6.0,0.0,1.0,2.0,0.0
617,5.0,3.0,5.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0
618,6.0,3.0,4.0,6.0,1.0,6.0,0.0,1.0,1.0,0.0
619,6.0,2.0,4.0,6.0,1.0,6.0,0.0,1.0,1.0,0.0
620,6.0,3.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0
621,6.0,2.0,4.0,4.0,1.0,6.0,1.0,0.0,1.0,0.0
622,6.0,3.0,4.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0
623,6.0,3.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0
624,6.0,3.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0
625,6.0,3.0,5.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0
626,5.0,3.0,5.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0
627,5.0,3.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0
628,6.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0
629,6.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
630,6.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
631,5.0,4.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0
632,5.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0
633,5.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0
634,5.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
635,5.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
636,4.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
637,3.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
638,3.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0
639,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0
640,4.0,6.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
641,4.0,6.0,3.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0
642,4.0,5.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0
643,3.0,5.0,3.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0
644,3.0,4.0,4.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0
645,3.0,3.0,4.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0
646,2.0,3.0,4.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0
647,2.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0
648,2.0,3.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0
649,1.0,3.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0
650,1.0,3.0,4.0,1.0,5.0,2.0,2.0,2.0,0.0,1.0
651,1.0,4.0,4.0,0.0,6.0,2.0,3.0,2.0,0.0,1.0
652,2.0,4.0,4.0,0.0,6.0,3.0,4.0,2.0,0.0,1.0
653,1.0,4.0,4.0,0.0,6.0,4.0,4.0,3.0,0.0,1.0
654,1.0,4.0,4.0,1.0,6.0,4.0,5.0,3.0,0.0,1.0
655,1.0,3.0,3.0,1.0,6.0,4.0,5.0,2.0,0.0,1.0
656,1.0,3.0,4.0,1.0,6.0,3.0,5.0,1.0,0.0,1.0
657,0.0,3.0,4.0,1.0,6.0,2.0,5.0,2.0,1.0,2.0
